date,amount,category
11/13/2018,6.36,travel_other
10/2/2018,259.82,departmental_store
7/3/2018,487.91,groceries
7/16/2018,9,groceries
11/7/2018,7.41,wholesale_clubs
3/12/2018,482.8,amazon
4/14/2018,9.05,groceries
6/10/2018,651.87,restaurants
6/16/2018,225.59,wholesale_clubs
1/4/2018,287.51,groceries
6/8/2018,758.53,online
7/26/2018,2.7,paypal
4/12/2018,4.69,supermarkets
3/3/2018,90.86,departmental_store
6/17/2018,14.44,airfare
9/29/2018,567.35,paypal
12/22/2018,91.65,amazon
2/11/2018,47.21,online
5/28/2018,56.84,travel_other
7/17/2018,153.98,gas
11/21/2018,34.61,supermarkets
4/9/2018,892.57,paypal
1/27/2018,1.95,gas
8/10/2018,47.61,online
12/7/2018,254.66,travel_other
7/21/2018,78.26,amazon
11/21/2018,33.79,amazon
12/9/2018,51.99,miscellaneous
8/23/2018,2.63,gas
2/10/2018,81.36,amazon
1/17/2018,384.48,gas
12/24/2018,6.91,airfare
1/23/2018,9.09,travel_other
8/7/2018,30.28,supermarkets
6/16/2018,46.87,restaurants
2/14/2018,27.91,travel_other
2/5/2018,55.62,hotel
7/5/2018,6.95,travel_other
2/12/2018,310.91,hotel
6/23/2018,7.69,amazon
4/24/2018,3.08,hotel
8/11/2018,30.34,miscellaneous
7/1/2018,163.19,departmental_store
6/8/2018,143.36,groceries
9/3/2018,96.06,gas
11/8/2018,652.69,travel_other
12/29/2018,91.39,paypal
1/22/2018,9.6,airfare
6/26/2018,384.28,gas
2/25/2018,3.51,miscellaneous
5/9/2018,0.16,gas
12/18/2018,145.75,wholesale_clubs
1/18/2018,59.3,wholesale_clubs
5/2/2018,3.73,miscellaneous
5/17/2018,38.84,online
11/13/2018,3.48,travel_other
7/16/2018,25.78,restaurants
10/14/2018,9.06,departmental_store
8/25/2018,95.53,amazon
4/13/2018,6.41,groceries
4/18/2018,3.14,paypal
5/19/2018,387.12,supermarkets
3/8/2018,1.67,airfare
5/11/2018,2.13,amazon
3/12/2018,5.77,groceries
7/10/2018,805.02,groceries
11/29/2018,1.67,hotel
2/1/2018,962.51,travel_other
1/15/2018,556.11,travel_other
7/7/2018,599.43,supermarkets
11/9/2018,816.55,departmental_store
7/1/2018,47.04,departmental_store
8/11/2018,4.88,amazon
9/4/2018,979.53,gas
1/7/2018,15.15,miscellaneous
9/26/2018,14.33,paypal
3/9/2018,7.63,restaurants
4/4/2018,8.91,paypal
6/14/2018,42.92,hotel
8/7/2018,41.3,departmental_store
11/16/2018,58.92,supermarkets
7/2/2018,62.82,miscellaneous
1/5/2018,764.84,restaurants
6/11/2018,4.39,supermarkets
1/3/2018,63.16,miscellaneous
12/28/2018,394.16,paypal
1/3/2018,496.44,groceries
7/22/2018,9.76,groceries
4/4/2018,76.32,supermarkets
3/21/2018,39.68,restaurants
8/13/2018,833.88,restaurants
7/19/2018,570.22,departmental_store
10/19/2018,66.51,wholesale_clubs
10/24/2018,52.07,airfare
8/10/2018,493.37,wholesale_clubs
8/20/2018,1.97,airfare
11/3/2018,2.59,restaurants
10/4/2018,864.97,amazon
2/12/2018,85.92,travel_other
2/21/2018,588.26,groceries
12/23/2018,574.64,gas
12/13/2018,5.64,departmental_store
11/9/2018,124.72,wholesale_clubs
10/17/2018,304.42,online
10/27/2018,5.05,travel_other
11/12/2018,465.34,online
4/11/2018,75.75,wholesale_clubs
8/24/2018,442.29,departmental_store
8/2/2018,85.36,supermarkets
7/29/2018,301.56,hotel
6/9/2018,58.93,travel_other
4/24/2018,442.81,paypal
3/20/2018,561.08,paypal
6/15/2018,35.39,restaurants
12/16/2018,40.78,travel_other
11/6/2018,4.7,supermarkets
9/11/2018,698.43,amazon
9/25/2018,9.35,gas
5/25/2018,3.78,restaurants
2/10/2018,6.46,amazon
1/10/2018,69.62,groceries
6/8/2018,79.72,supermarkets
7/22/2018,4.35,travel_other
11/9/2018,6.06,gas
8/17/2018,9.08,airfare
5/7/2018,770.99,departmental_store
2/11/2018,23.38,amazon
6/23/2018,73.97,airfare
3/21/2018,6.55,wholesale_clubs
8/15/2018,80.1,paypal
4/4/2018,38.48,paypal
3/15/2018,1.77,amazon
5/14/2018,9.03,online
8/15/2018,291.33,gas
4/3/2018,8.4,airfare
9/14/2018,84.78,airfare
1/10/2018,12.28,airfare
10/28/2018,967.06,airfare
11/21/2018,24.02,restaurants
5/1/2018,295.37,amazon
8/13/2018,63.82,paypal
11/8/2018,26.07,wholesale_clubs
1/3/2018,85.55,hotel
2/11/2018,9.09,amazon
4/26/2018,375.13,gas
4/1/2018,531.71,supermarkets
1/26/2018,2.78,gas
3/6/2018,52.84,amazon
3/25/2018,4.55,departmental_store
9/28/2018,6.16,online
9/8/2018,95.22,hotel
2/1/2018,5.77,groceries
9/23/2018,74.12,paypal
12/25/2018,116.46,wholesale_clubs
4/12/2018,457.59,wholesale_clubs
11/12/2018,279.88,groceries
12/29/2018,72.99,paypal
11/13/2018,2.32,travel_other
1/19/2018,148.96,airfare
11/18/2018,2.49,restaurants
8/1/2018,114.78,miscellaneous
3/15/2018,711,wholesale_clubs
11/17/2018,0.87,paypal
3/10/2018,795.23,supermarkets
7/26/2018,7.18,supermarkets
7/13/2018,18.06,miscellaneous
11/4/2018,920.87,travel_other
3/2/2018,0.44,paypal
12/30/2018,64.21,hotel
4/1/2018,91.33,airfare
8/2/2018,830.54,online
2/14/2018,9.59,online
2/26/2018,507.89,paypal
6/3/2018,16.05,airfare
4/1/2018,55.14,groceries
8/19/2018,33.21,restaurants
11/26/2018,6.69,gas
6/8/2018,37.66,wholesale_clubs
1/8/2018,7.55,restaurants
3/9/2018,293.6,gas
3/11/2018,5.53,online
10/15/2018,87.12,travel_other
6/3/2018,9.09,online
8/7/2018,570.6,paypal
5/16/2018,891.02,travel_other
7/27/2018,316.74,hotel
10/25/2018,7.5,online
2/13/2018,21.05,supermarkets
9/3/2018,7.26,airfare
11/15/2018,612.24,airfare
7/2/2018,796.39,travel_other
10/1/2018,72.17,miscellaneous
6/28/2018,8.97,wholesale_clubs
4/27/2018,3.13,travel_other
5/11/2018,6.55,paypal
1/19/2018,8.47,departmental_store
9/24/2018,97.6,supermarkets
5/10/2018,60.82,miscellaneous
4/8/2018,423.18,paypal
10/30/2018,81.3,online
11/4/2018,77.11,supermarkets
6/17/2018,3.08,airfare
3/25/2018,22.13,paypal
7/19/2018,6.7,wholesale_clubs
9/19/2018,315.33,restaurants
2/26/2018,783.27,departmental_store
3/11/2018,9.77,online
3/16/2018,87.03,groceries
10/4/2018,5.56,hotel
1/23/2018,46.97,online
5/9/2018,72.68,online
1/25/2018,702.49,groceries
1/23/2018,50.58,supermarkets
8/29/2018,73.37,travel_other
1/6/2018,81.28,travel_other
7/1/2018,15.35,airfare
2/2/2018,4.94,restaurants
7/15/2018,87.44,airfare
12/2/2018,2.8,departmental_store
6/6/2018,768.25,paypal
2/22/2018,270.29,departmental_store
1/5/2018,63.72,hotel
1/18/2018,305.21,travel_other
8/28/2018,2.57,paypal
8/4/2018,90.09,departmental_store
5/25/2018,71.45,amazon
2/26/2018,49.52,hotel
5/10/2018,821.78,amazon
9/27/2018,7.53,departmental_store
4/12/2018,4.47,online
9/9/2018,42.73,groceries
6/27/2018,22,hotel
5/22/2018,8.47,restaurants
2/9/2018,1.9,amazon
2/24/2018,7.82,supermarkets
4/23/2018,258.02,online
9/18/2018,0.37,restaurants
9/7/2018,96.37,airfare
6/23/2018,97.38,supermarkets
6/3/2018,79.68,online
11/28/2018,101.86,hotel
6/28/2018,5.47,gas
10/8/2018,7.47,online
12/10/2018,41.2,paypal
1/3/2018,73.91,miscellaneous
10/8/2018,9.22,departmental_store
8/17/2018,72.36,supermarkets
8/22/2018,7,groceries
8/15/2018,26.68,groceries
3/7/2018,4.61,departmental_store
11/18/2018,989.59,departmental_store
11/12/2018,534.74,paypal
5/28/2018,86.28,amazon
12/11/2018,616.61,supermarkets
11/20/2018,669.16,airfare
10/19/2018,9.78,restaurants
11/11/2018,280.65,groceries
9/23/2018,14.42,amazon
11/15/2018,776.17,miscellaneous
7/24/2018,243.21,miscellaneous
9/26/2018,668.69,restaurants
4/14/2018,62.26,amazon
9/14/2018,97.65,amazon
11/16/2018,245.48,airfare
7/14/2018,790.34,wholesale_clubs
8/15/2018,43.87,supermarkets
4/15/2018,96.22,hotel
6/2/2018,4.37,groceries
7/22/2018,26.36,supermarkets
6/20/2018,7.69,restaurants
3/22/2018,5.27,gas
6/19/2018,69.59,restaurants
4/15/2018,5.52,amazon
10/20/2018,557.9,supermarkets
8/16/2018,794.99,online
12/9/2018,768.58,wholesale_clubs
6/18/2018,0.2,online
3/25/2018,625.76,restaurants
5/5/2018,85.28,supermarkets
6/10/2018,38.79,hotel
6/20/2018,545.37,online
1/22/2018,96.09,hotel
7/1/2018,2.67,amazon
12/16/2018,3.81,gas
10/16/2018,23.96,hotel
2/10/2018,8.5,online
12/21/2018,2.72,travel_other
9/1/2018,871.43,supermarkets
6/4/2018,2.55,amazon
2/27/2018,5.48,supermarkets
1/19/2018,64.43,paypal
11/8/2018,463.41,travel_other
5/11/2018,57.56,travel_other
4/16/2018,8.1,gas
11/29/2018,97.59,hotel
8/27/2018,3.9,airfare
1/22/2018,8.15,paypal
3/26/2018,0.92,online
3/22/2018,778.15,gas
6/11/2018,682.83,gas
5/21/2018,922.17,travel_other
2/22/2018,18.27,airfare
5/9/2018,858.04,departmental_store
11/7/2018,1.34,restaurants
5/25/2018,50.59,miscellaneous
9/14/2018,5.14,miscellaneous
6/4/2018,14.02,airfare
10/18/2018,2.4,supermarkets
2/19/2018,22.44,travel_other
3/20/2018,9.15,online
5/2/2018,50.02,paypal
2/6/2018,12.86,restaurants
11/12/2018,5.09,online
7/1/2018,22.55,hotel
7/27/2018,215.04,miscellaneous
10/10/2018,936.73,travel_other
2/5/2018,53.09,departmental_store
12/1/2018,4.96,miscellaneous
6/19/2018,29.89,gas
1/30/2018,7.82,online
4/27/2018,841.68,airfare
10/30/2018,95.2,supermarkets
2/13/2018,3.98,paypal
10/8/2018,799.79,departmental_store
9/13/2018,6.78,miscellaneous
9/22/2018,7.85,amazon
12/13/2018,93.15,departmental_store
7/14/2018,70.8,groceries
7/26/2018,341.02,groceries
6/18/2018,61.91,supermarkets
3/7/2018,67.85,restaurants
8/21/2018,893.76,restaurants
5/2/2018,62.1,miscellaneous
4/9/2018,629.47,amazon
8/17/2018,377.54,wholesale_clubs
6/25/2018,877.33,paypal
4/26/2018,247.95,paypal
2/7/2018,39.25,online
1/9/2018,50.42,wholesale_clubs
5/11/2018,4.54,paypal
1/14/2018,4.65,supermarkets
3/9/2018,63.72,online
2/1/2018,36.48,hotel
10/24/2018,30.16,airfare
8/13/2018,33.98,restaurants
1/24/2018,7.74,amazon
11/4/2018,889.25,travel_other
8/25/2018,97.78,supermarkets
11/5/2018,99.68,departmental_store
4/14/2018,6.82,restaurants
3/13/2018,869.17,amazon
12/30/2018,9.99,travel_other
4/10/2018,1.59,amazon
12/22/2018,73.61,amazon
7/4/2018,178.03,online
2/23/2018,28.36,wholesale_clubs
8/23/2018,925.96,amazon
11/27/2018,74.07,hotel
2/14/2018,2.43,miscellaneous
2/4/2018,680.29,amazon
8/30/2018,1.12,paypal
6/20/2018,215.9,departmental_store
1/18/2018,272.64,miscellaneous
4/2/2018,81.92,amazon
4/10/2018,5.74,amazon
11/19/2018,6.99,restaurants
8/2/2018,47.67,gas
1/8/2018,1.16,miscellaneous
12/17/2018,667.58,hotel
12/23/2018,43.07,restaurants
11/10/2018,98.59,amazon
9/24/2018,77.67,hotel
6/8/2018,403.38,departmental_store
10/15/2018,2.6,supermarkets
3/16/2018,0.7,hotel
9/22/2018,993.21,amazon
10/5/2018,375.36,hotel
5/20/2018,51.02,departmental_store
8/30/2018,30.96,travel_other
12/11/2018,20.14,groceries
9/1/2018,120.19,hotel
6/14/2018,5.8,wholesale_clubs
7/29/2018,16.05,miscellaneous
7/10/2018,93.19,miscellaneous
11/23/2018,79.09,departmental_store
8/22/2018,16.61,online
2/26/2018,912.86,airfare
8/18/2018,4.97,supermarkets
7/1/2018,63.5,supermarkets
6/29/2018,8.09,hotel
4/4/2018,75.97,airfare
12/22/2018,85.18,restaurants
7/29/2018,0.41,airfare
2/9/2018,943.79,amazon
5/21/2018,1.14,airfare
11/13/2018,33.24,restaurants
11/28/2018,6.9,travel_other
2/25/2018,4.95,gas
1/25/2018,3.27,miscellaneous
12/18/2018,56.49,gas
11/7/2018,503.19,supermarkets
6/12/2018,40.04,online
1/7/2018,848.63,airfare
9/29/2018,8.18,paypal
12/3/2018,269.75,amazon
8/25/2018,3.53,groceries
11/4/2018,576.45,groceries
12/21/2018,65.09,travel_other
7/9/2018,42.46,amazon
1/7/2018,1.18,amazon
9/29/2018,876.4,miscellaneous
3/25/2018,51.55,departmental_store
2/14/2018,871.09,wholesale_clubs
5/12/2018,7.09,miscellaneous
12/22/2018,648.14,amazon
12/9/2018,2.08,wholesale_clubs
6/5/2018,39.37,departmental_store
10/28/2018,5.71,airfare
12/5/2018,855.8,gas
6/5/2018,156.38,gas
7/20/2018,384.16,wholesale_clubs
6/6/2018,3.61,departmental_store
1/22/2018,1.55,wholesale_clubs
11/1/2018,145.92,wholesale_clubs
1/8/2018,178.54,paypal
6/17/2018,0.73,gas
8/21/2018,166.27,hotel
6/6/2018,661.81,gas
7/26/2018,2.05,supermarkets
6/17/2018,9.74,travel_other
5/8/2018,8.78,supermarkets
10/8/2018,56.91,airfare
4/28/2018,138.07,groceries
12/10/2018,32.3,paypal
7/5/2018,816.8,miscellaneous
1/20/2018,6.12,departmental_store
7/26/2018,47.02,wholesale_clubs
7/30/2018,72.85,miscellaneous
4/1/2018,660.87,departmental_store
10/4/2018,775.29,miscellaneous
7/29/2018,95.94,departmental_store
12/8/2018,187.23,groceries
9/27/2018,91.33,miscellaneous
4/23/2018,77.31,groceries
2/26/2018,862.82,groceries
5/2/2018,391.31,amazon
6/19/2018,2.97,restaurants
7/24/2018,1.21,miscellaneous
10/22/2018,0.69,supermarkets
11/25/2018,71.89,supermarkets
11/17/2018,8.45,paypal
5/18/2018,0.72,supermarkets
3/3/2018,0.49,departmental_store
9/12/2018,5.06,departmental_store
9/15/2018,85.03,restaurants
1/5/2018,836.47,travel_other
5/20/2018,4.9,restaurants
3/19/2018,714.02,groceries
7/19/2018,24.31,amazon
2/21/2018,76.03,groceries
12/12/2018,241.91,amazon
7/3/2018,3.01,wholesale_clubs
5/11/2018,7.49,restaurants
7/30/2018,287.39,miscellaneous
11/28/2018,959.61,online
11/13/2018,3.43,gas
9/23/2018,4.81,online
6/8/2018,9.45,online
1/11/2018,883.35,amazon
9/3/2018,375.67,miscellaneous
10/25/2018,534.68,supermarkets
8/27/2018,6.34,groceries
6/2/2018,2.63,gas
12/26/2018,830.04,amazon
12/2/2018,5.7,travel_other
4/21/2018,4.54,paypal
5/6/2018,22.38,airfare
2/10/2018,3.36,airfare
3/8/2018,0.35,gas
6/21/2018,0.83,gas
5/5/2018,580.08,supermarkets
5/12/2018,7.57,amazon
2/15/2018,6.83,travel_other
2/11/2018,58.02,gas
7/19/2018,26.3,amazon
3/10/2018,88.24,hotel
9/25/2018,48.95,online
3/28/2018,8.25,departmental_store
2/22/2018,390.22,groceries
10/11/2018,1.61,restaurants
5/2/2018,1.95,paypal
9/12/2018,2.15,gas
4/2/2018,9.53,miscellaneous
6/28/2018,103.02,hotel
9/27/2018,3.4,gas
9/9/2018,8.08,hotel
1/26/2018,68.25,airfare
7/6/2018,2.42,hotel
4/27/2018,874.61,travel_other
8/15/2018,482.25,departmental_store
3/25/2018,2.34,wholesale_clubs
3/11/2018,1.59,online
1/4/2018,32.67,airfare
12/28/2018,69.95,supermarkets
9/28/2018,8.73,gas
11/18/2018,559,hotel
8/3/2018,6.92,gas
8/16/2018,0.77,airfare
2/23/2018,6.42,departmental_store
2/4/2018,1.77,online
5/27/2018,5.5,travel_other
3/18/2018,63.38,restaurants
1/19/2018,400.91,hotel
4/25/2018,19.74,airfare
12/26/2018,2.17,departmental_store
7/20/2018,844.67,hotel
10/14/2018,5.16,online
10/26/2018,233.56,hotel
5/19/2018,19.92,airfare
11/21/2018,804.97,airfare
9/26/2018,9.85,groceries
7/13/2018,566.41,miscellaneous
5/19/2018,45.53,departmental_store
12/9/2018,8.36,supermarkets
3/29/2018,933.28,groceries
12/11/2018,644.58,gas
5/23/2018,3.66,groceries
2/12/2018,193.55,supermarkets
5/17/2018,854.19,miscellaneous
8/23/2018,21.65,supermarkets
5/14/2018,511.83,hotel
12/24/2018,30.8,departmental_store
12/29/2018,631.45,groceries
4/29/2018,4.87,supermarkets
9/24/2018,592.13,paypal
11/23/2018,182.97,amazon
9/1/2018,9.33,paypal
3/27/2018,9.07,hotel
7/4/2018,801.96,airfare
8/8/2018,450.37,travel_other
11/14/2018,70.88,supermarkets
2/10/2018,24.28,hotel
1/27/2018,7.11,miscellaneous
2/21/2018,25.73,wholesale_clubs
5/17/2018,0.16,gas
11/15/2018,89.3,airfare
7/9/2018,7.98,hotel
4/11/2018,617.43,online
7/4/2018,754.7,wholesale_clubs
11/25/2018,3.3,groceries
8/3/2018,44.47,travel_other
12/24/2018,497.37,wholesale_clubs
9/7/2018,176.78,supermarkets
2/9/2018,597.8,online
5/15/2018,4,restaurants
6/11/2018,554.35,restaurants
3/13/2018,1.88,gas
10/24/2018,9.4,gas
12/11/2018,23.52,amazon
8/18/2018,7.69,miscellaneous
1/30/2018,98.55,gas
2/9/2018,22.77,amazon
6/28/2018,2.05,groceries
4/6/2018,1.45,wholesale_clubs
6/17/2018,41.8,supermarkets
2/15/2018,851.51,miscellaneous
7/17/2018,38.97,airfare
12/20/2018,430.85,paypal
2/12/2018,111.78,paypal
3/23/2018,0.65,hotel
7/16/2018,465.45,restaurants
2/5/2018,963.69,travel_other
1/17/2018,97.17,departmental_store
7/14/2018,6.95,miscellaneous
8/8/2018,97.63,online
9/16/2018,6.82,hotel
10/26/2018,6.46,paypal
5/24/2018,25.2,airfare
10/27/2018,0.68,amazon
3/5/2018,492.32,travel_other
9/9/2018,934.45,groceries
10/26/2018,63.01,airfare
11/9/2018,78.49,online
11/2/2018,3.34,gas
3/3/2018,41.82,restaurants
12/10/2018,3.43,hotel
6/13/2018,1.02,groceries
6/9/2018,933.11,supermarkets
4/13/2018,1.8,online
11/7/2018,747.41,amazon
1/13/2018,4.42,miscellaneous
5/30/2018,1,miscellaneous
8/13/2018,422.45,departmental_store
8/22/2018,500.22,departmental_store
6/27/2018,101.91,hotel
4/28/2018,3.77,groceries
2/10/2018,4.81,paypal
5/15/2018,6.08,miscellaneous
1/11/2018,71.89,groceries
8/16/2018,41.19,departmental_store
5/11/2018,964.5,hotel
9/22/2018,7.94,paypal
7/24/2018,270.89,airfare
2/3/2018,201.2,supermarkets
3/23/2018,0.74,wholesale_clubs
5/22/2018,5.08,departmental_store
3/1/2018,3.72,supermarkets
8/2/2018,426.32,departmental_store
10/21/2018,2.64,travel_other
2/13/2018,0.05,paypal
8/18/2018,4.65,supermarkets
1/15/2018,733.55,wholesale_clubs
12/26/2018,62.96,wholesale_clubs
12/26/2018,0.09,online
12/18/2018,0.1,airfare
5/16/2018,21.59,groceries
10/5/2018,59.16,hotel
12/4/2018,912.72,travel_other
7/21/2018,844.68,online
11/7/2018,1.46,hotel
4/10/2018,30.89,travel_other
8/29/2018,374.49,travel_other
4/21/2018,24.69,restaurants
2/22/2018,56.17,airfare
8/3/2018,63,online
5/5/2018,304.45,travel_other
7/6/2018,62.39,gas
11/28/2018,40.77,hotel
1/10/2018,92.7,airfare
8/8/2018,73.53,amazon
6/29/2018,55.11,wholesale_clubs
6/15/2018,920.68,amazon
4/3/2018,96.8,airfare
8/16/2018,8.46,gas
6/5/2018,668.3,paypal
7/30/2018,0.8,hotel
11/19/2018,625.97,travel_other
6/20/2018,46.15,wholesale_clubs
12/2/2018,19.11,hotel
4/8/2018,6.98,gas
9/20/2018,6.14,online
7/19/2018,91.36,miscellaneous
8/30/2018,5.57,travel_other
2/20/2018,93.02,travel_other
11/8/2018,9.12,hotel
10/28/2018,8.41,departmental_store
4/8/2018,16.11,gas
2/25/2018,1.2,travel_other
3/14/2018,4.24,gas
8/26/2018,55.24,travel_other
3/11/2018,92.14,travel_other
11/7/2018,961.86,miscellaneous
7/4/2018,801.76,wholesale_clubs
7/23/2018,80.5,restaurants
4/13/2018,9.44,restaurants
8/16/2018,52.11,gas
10/28/2018,6.89,gas
2/12/2018,113.01,groceries
5/7/2018,21.56,hotel
3/14/2018,61.17,travel_other
9/10/2018,9.1,amazon
5/26/2018,5.95,groceries
5/3/2018,8.16,airfare
1/28/2018,464.12,departmental_store
11/19/2018,413.72,gas
9/23/2018,901.35,travel_other
2/15/2018,170.92,supermarkets
4/8/2018,55.64,online
1/7/2018,4.78,paypal
8/20/2018,86.65,restaurants
3/17/2018,0.37,gas
1/16/2018,5.34,restaurants
8/2/2018,324.82,gas
10/30/2018,2,wholesale_clubs
1/9/2018,6.26,gas
11/24/2018,7.59,travel_other
1/24/2018,1.77,gas
2/13/2018,40.92,airfare
8/6/2018,3.66,supermarkets
10/26/2018,518.39,departmental_store
7/29/2018,8.17,gas
3/28/2018,615.39,online
1/19/2018,28.28,online
1/13/2018,98.73,supermarkets
4/18/2018,30.55,miscellaneous
5/26/2018,2.3,supermarkets
4/27/2018,866.85,miscellaneous
6/29/2018,6.4,airfare
5/11/2018,99.2,airfare
10/7/2018,123.89,departmental_store
11/6/2018,4.76,airfare
12/7/2018,7.49,travel_other
6/3/2018,17.81,travel_other
6/13/2018,30.74,miscellaneous
3/5/2018,1.83,departmental_store
8/29/2018,27.49,paypal
2/6/2018,1.21,travel_other
11/14/2018,76.05,wholesale_clubs
9/10/2018,11.17,travel_other
4/8/2018,1.31,supermarkets
5/30/2018,16.6,groceries
12/19/2018,72.86,groceries
4/3/2018,13.22,departmental_store
6/1/2018,7.36,supermarkets
11/25/2018,612.54,groceries
9/29/2018,93.61,supermarkets
9/29/2018,41.23,paypal
6/16/2018,0.07,supermarkets
7/8/2018,0.43,wholesale_clubs
10/11/2018,41.27,travel_other
11/17/2018,58.49,travel_other
4/9/2018,418.78,departmental_store
1/7/2018,865.7,restaurants
7/9/2018,86.79,amazon
11/1/2018,21.13,hotel
1/28/2018,6.43,wholesale_clubs
8/1/2018,36.59,restaurants
6/16/2018,3.15,departmental_store
7/14/2018,87.42,groceries
6/23/2018,433.28,online
2/18/2018,33.54,miscellaneous
10/13/2018,76.31,online
2/23/2018,73.6,gas
11/23/2018,15.76,wholesale_clubs
5/28/2018,7.16,groceries
5/11/2018,6.85,gas
6/13/2018,661.61,departmental_store
7/13/2018,255.55,gas
3/19/2018,25.33,departmental_store
8/25/2018,6.02,online
12/28/2018,188.64,wholesale_clubs
5/5/2018,61.44,miscellaneous
8/9/2018,6.47,departmental_store
7/26/2018,740.07,online
5/22/2018,28.04,amazon
6/22/2018,2.27,wholesale_clubs
9/13/2018,67.36,online
3/7/2018,0.38,restaurants
10/22/2018,7.84,supermarkets
3/23/2018,101.85,miscellaneous
7/23/2018,3.9,restaurants
2/1/2018,51.86,groceries
3/16/2018,30.19,airfare
7/20/2018,2.98,online
10/6/2018,35.42,hotel
6/28/2018,63.67,airfare
10/12/2018,52.07,travel_other
7/15/2018,16.55,online
9/8/2018,7.72,amazon
8/12/2018,9.26,departmental_store
8/21/2018,779.71,hotel
5/19/2018,84.81,paypal
10/15/2018,493.85,departmental_store
10/8/2018,23.63,departmental_store
5/6/2018,1.54,airfare
6/6/2018,364.01,groceries
10/26/2018,434.84,groceries
11/3/2018,991.92,supermarkets
6/17/2018,38.49,hotel
8/17/2018,4.99,supermarkets
8/2/2018,45.12,amazon
10/24/2018,9.63,amazon
8/28/2018,381.49,wholesale_clubs
5/23/2018,98.4,supermarkets
11/16/2018,477.3,departmental_store
3/23/2018,83.98,gas
3/9/2018,245.47,travel_other
5/3/2018,5.07,supermarkets
12/7/2018,316.57,online
6/9/2018,495.14,online
6/8/2018,406.7,miscellaneous
10/26/2018,9.56,wholesale_clubs
2/3/2018,6.5,miscellaneous
3/29/2018,1.5,hotel
7/9/2018,9.89,wholesale_clubs
12/12/2018,4.36,departmental_store
4/21/2018,38.92,travel_other
3/3/2018,734.15,departmental_store
6/23/2018,3.9,restaurants
9/20/2018,91.62,amazon
10/24/2018,4.44,gas
5/30/2018,392.73,restaurants
6/12/2018,361.61,airfare
5/15/2018,7.92,departmental_store
5/2/2018,38.63,groceries
6/22/2018,8.43,hotel
3/2/2018,3.8,airfare
6/16/2018,8.73,departmental_store
4/3/2018,0.55,supermarkets
3/20/2018,5.8,wholesale_clubs
12/28/2018,61.43,miscellaneous
12/11/2018,74.28,online
7/8/2018,75.76,hotel
9/15/2018,6.76,online
6/4/2018,546.54,paypal
12/23/2018,6.22,hotel
9/7/2018,1.32,wholesale_clubs
9/26/2018,885.27,wholesale_clubs
8/29/2018,604.55,travel_other
2/17/2018,2.16,travel_other
7/13/2018,55.47,amazon
7/27/2018,585.51,supermarkets
1/21/2018,729.68,paypal
12/23/2018,5.67,online
1/4/2018,7.12,hotel
11/1/2018,23.22,miscellaneous
11/15/2018,31.02,wholesale_clubs
12/6/2018,11.11,miscellaneous
6/15/2018,69.49,supermarkets
5/16/2018,48.59,supermarkets
11/25/2018,675.99,airfare
9/21/2018,333.71,airfare
11/13/2018,962.42,restaurants
3/10/2018,431.14,miscellaneous
4/9/2018,3.34,supermarkets
7/10/2018,114.99,amazon
4/14/2018,512.26,hotel
7/22/2018,2.44,wholesale_clubs
5/6/2018,3.18,wholesale_clubs
9/18/2018,856.18,gas
4/24/2018,38.18,miscellaneous
3/19/2018,5.32,hotel
3/10/2018,73.12,restaurants
11/21/2018,474.12,gas
5/2/2018,3.69,amazon
9/4/2018,5.44,miscellaneous
3/15/2018,23.52,groceries
6/15/2018,589.64,hotel
6/19/2018,61.24,gas
4/23/2018,454.09,restaurants
10/23/2018,889.63,supermarkets
8/19/2018,8.14,restaurants
